Log file open, 01/31/23 11:03:31
[2023.01.31-17.16.02:780][994]LogWorld: Bringing up level for play took: 0.000365
[2023.01.31-17.16.02:781][994]LogOnline: OSS: Created online subsystem instance for: :Context_2
[2023.01.31-17.16.02:784][994]PIE: Server logged in
[2023.01.31-17.16.02:784][994]PIE: Play in editor total start time 0.097 seconds.
[2023.01.31-17.16.53:293][ 49]LogViewport: Display: Viewport MouseLockMode Changed, LockOnCapture -> DoNotLock
[2023.01.31-17.16.53:293][ 49]LogViewport: Display: Viewport MouseCaptureMode Changed, CapturePermanently_IncludingInitialMouseDown -> NoCapture
[2023.01.31-17.16.56:026][377]LogViewport: Display: Viewport MouseLockMode Changed, DoNotLock -> LockOnCapture
[2023.01.31-17.16.56:026][377]LogViewport: Display: Viewport MouseCaptureMode Changed, NoCapture -> CapturePermanently
[2023.01.31-17.17.16:994][889]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.01.31-17.17.16:994][889]LogWorld: BeginTearingDown for /Game/InfiniteMatrix/Maps/UEDPIE_0_TutorialMap
[2023.01.31-17.17.16:994][889]LogWorld: UWorld::CleanupWorld for TutorialMap, bSessionEnded=true, bCleanupResources=true
[2023.01.31-17.17.16:994][889]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.01.31-17.17.16:997][889]LogPlayLevel: Display: Shutting down PIE online subsystems
[2023.01.31-17.17.16:999][889]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.01.31-17.17.17:005][889]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.01.31-17.17.17:005][889]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=3
[2023.01.31-17.17.17:007][889]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=3
[2023.01.31-17.17.17:012][889]LogUObjectHash: Compacting FUObjectHashTables data took   0.43ms
[2023.01.31-17.17.17:065][892]LogPlayLevel: Display: Destroying online subsystem :Context_2
[2023.01.31-17.23.05:893][190]LogDebuggerCommands: Repeating last play command: Selected Viewport
[2023.01.31-17.23.05:898][190]LogPlayLevel: PlayLevel: No blueprints needed recompiling
[2023.01.31-17.23.05:898][190]PIE: New page: PIE session: TutorialMap (Jan 31, 2023, 5:23:05 AM)
[2023.01.31-17.23.05:923][190]LogPlayLevel: Creating play world package: /Game/InfiniteMatrix/Maps/UEDPIE_0_TutorialMap
[2023.01.31-17.23.05:925][190]LogPlayLevel: PIE: StaticDuplicateObject took: (0.002112s)
[2023.01.31-17.23.05:925][190]LogPlayLevel: PIE: Created PIE world by copying editor world from /Game/InfiniteMatrix/Maps/TutorialMap.TutorialMap to /Game/InfiniteMatrix/Maps/UEDPIE_0_TutorialMap.TutorialMap (0.002149s)
[2023.01.31-17.23.05:926][190]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.01.31-17.23.05:926][190]LogAIModule: Creating AISystem for world TutorialMap
[2023.01.31-17.23.05:926][190]LogPlayLevel: PIE: World Init took: (0.000859s)
[2023.01.31-17.23.05:934][190]LogUObjectHash: Compacting FUObjectHashTables data took   0.85ms
[2023.01.31-17.23.05:935][190]LogAudio: Display: Creating Audio Device:                 Id: 4, Scope: Unique, Realtime: True
[2023.01.31-17.23.05:935][190]LogAudioMixer: Display: Audio Mixer Platform Settings:
[2023.01.31-17.23.05:935][190]LogAudioMixer: Display: 	Sample Rate:						  48000
[2023.01.31-17.23.05:935][190]LogAudioMixer: Display: 	Callback Buffer Frame Size Requested: 1024
[2023.01.31-17.23.05:935][190]LogAudioMixer: Display: 	Callback Buffer Frame Size To Use:	  1024
[2023.01.31-17.23.05:935][190]LogAudioMixer: Display: 	Number of buffers to queue:			  2
[2023.01.31-17.23.05:935][190]LogAudioMixer: Display: 	Max Channels (voices):				  0
[2023.01.31-17.23.05:935][190]LogAudioMixer: Display: 	Number of Async Source Workers:		  0
[2023.01.31-17.23.05:935][190]LogAudio: Display: AudioDevice MaxSources: 32
[2023.01.31-17.23.05:936][190]LogAudio: Display: Audio Spatialization Plugin: None (built-in).
[2023.01.31-17.23.05:936][190]LogAudio: Display: Audio Reverb Plugin: None (built-in).
[2023.01.31-17.23.05:936][190]LogAudio: Display: Audio Occlusion Plugin: None (built-in).
[2023.01.31-17.23.05:938][190]LogAudioMixer: Display: Initializing audio mixer using platform API: 'XAudio2'
[2023.01.31-17.23.06:019][190]LogAudioMixer: Display: Using Audio Hardware Device Headset Earphone (CORSAIR VIRTUOSO Wireless Gaming Headset)
[2023.01.31-17.23.06:019][190]LogAudioMixer: Display: Initializing Sound Submixes...
[2023.01.31-17.23.06:019][190]LogAudioMixer: Display: Creating Master Submix 'MasterSubmixDefault'
[2023.01.31-17.23.06:019][190]LogAudioMixer: Display: Creating Master Submix 'MasterReverbSubmixDefault'
[2023.01.31-17.23.06:020][190]LogAudioMixer: FMixerPlatformXAudio2::StartAudioStream() called. InstanceID=4
[2023.01.31-17.23.06:020][190]LogAudioMixer: Display: Output buffers initialized: Frames=1024, Channels=2, Samples=2048, InstanceID=4
[2023.01.31-17.23.06:021][190]LogAudioMixer: Display: Starting AudioMixerPlatformInterface::RunInternal(), InstanceID=4
[2023.01.31-17.23.06:021][190]LogAudioMixer: Display: FMixerPlatformXAudio2::SubmitBuffer() called for the first time. InstanceID=4
[2023.01.31-17.23.06:021][190]LogInit: FAudioDevice initialized.
[2023.01.31-17.23.06:021][190]LogAudio: Display: Audio Device (ID: 4) registered with world 'TutorialMap'.
[2023.01.31-17.23.06:023][190]LogLoad: Game class is 'GM_Tutorial_C'
[2023.01.31-17.23.06:024][190]LogWorld: Bringing World /Game/InfiniteMatrix/Maps/UEDPIE_0_TutorialMap.TutorialMap up for play (max tick rate 0) at 2023.01.31-11.23.06
[2023.01.31-17.23.06:024][190]LogWorld: Bringing up level for play took: 0.000407
[2023.01.31-17.23.06:026][190]LogOnline: OSS: Created online subsystem instance for: :Context_3
[2023.01.31-17.23.06:028][190]PIE: Server logged in
[2023.01.31-17.23.06:029][190]PIE: Play in editor total start time 0.131 seconds.
[2023.01.31-17.23.11:468][842]LogViewport: Display: Viewport MouseLockMode Changed, LockOnCapture -> DoNotLock
[2023.01.31-17.23.11:468][842]LogViewport: Display: Viewport MouseCaptureMode Changed, CapturePermanently_IncludingInitialMouseDown -> NoCapture
[2023.01.31-17.23.12:384][952]LogViewport: Display: Viewport MouseLockMode Changed, DoNotLock -> LockOnCapture
[2023.01.31-17.23.12:384][952]LogViewport: Display: Viewport MouseCaptureMode Changed, NoCapture -> CapturePermanently
[2023.01.31-17.24.09:281][779]LogViewport: Display: Viewport MouseLockMode Changed, LockOnCapture -> DoNotLock
[2023.01.31-17.24.09:281][779]LogViewport: Display: Viewport MouseCaptureMode Changed, CapturePermanently -> NoCapture
[2023.01.31-17.24.34:007][146]LogViewport: Display: Viewport MouseLockMode Changed, DoNotLock -> LockOnCapture
[2023.01.31-17.24.34:007][146]LogViewport: Display: Viewport MouseCaptureMode Changed, NoCapture -> CapturePermanently
[2023.01.31-17.24.34:934][253]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.01.31-17.24.34:934][253]LogWorld: BeginTearingDown for /Game/InfiniteMatrix/Maps/UEDPIE_0_TutorialMap
[2023.01.31-17.24.34:934][253]LogWorld: UWorld::CleanupWorld for TutorialMap, bSessionEnded=true, bCleanupResources=true
[2023.01.31-17.24.34:934][253]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.01.31-17.24.34:937][253]LogPlayLevel: Display: Shutting down PIE online subsystems
[2023.01.31-17.24.34:939][253]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.01.31-17.24.34:945][253]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.01.31-17.24.34:945][253]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=4
[2023.01.31-17.24.34:946][253]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=4
[2023.01.31-17.24.34:952][253]LogUObjectHash: Compacting FUObjectHashTables data took   0.42ms
[2023.01.31-17.24.35:002][256]LogPlayLevel: Display: Destroying online subsystem :Context_3
[2023.01.31-17.28.26:304][196]LogDebuggerCommands: Repeating last play command: Selected Viewport
[2023.01.31-17.28.26:309][196]LogPlayLevel: PlayLevel: No blueprints needed recompiling
[2023.01.31-17.28.26:309][196]PIE: New page: PIE session: TutorialMap (Jan 31, 2023, 5:28:26 AM)
[2023.01.31-17.28.26:353][196]LogPlayLevel: Creating play world package: /Game/InfiniteMatrix/Maps/UEDPIE_0_TutorialMap
[2023.01.31-17.28.26:355][196]LogPlayLevel: PIE: StaticDuplicateObject took: (0.001945s)
[2023.01.31-17.28.26:355][196]LogPlayLevel: PIE: Created PIE world by copying editor world from /Game/InfiniteMatrix/Maps/TutorialMap.TutorialMap to /Game/InfiniteMatrix/Maps/UEDPIE_0_TutorialMap.TutorialMap (0.001980s)
[2023.01.31-17.28.26:355][196]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.01.31-17.28.26:355][196]LogAIModule: Creating AISystem for world TutorialMap
[2023.01.31-17.28.26:355][196]LogPlayLevel: PIE: World Init took: (0.000756s)
[2023.01.31-17.28.26:362][196]LogUObjectHash: Compacting FUObjectHashTables data took   0.45ms
[2023.01.31-17.28.26:362][196]LogAudio: Display: Creating Audio Device:                 Id: 5, Scope: Unique, Realtime: True
[2023.01.31-17.28.26:362][196]LogAudioMixer: Display: Audio Mixer Platform Settings:
[2023.01.31-17.28.26:362][196]LogAudioMixer: Display: 	Sample Rate:						  48000
[2023.01.31-17.28.26:362][196]LogAudioMixer: Display: 	Callback Buffer Frame Size Requested: 1024
[2023.01.31-17.28.26:362][196]LogAudioMixer: Display: 	Callback Buffer Frame Size To Use:	  1024
[2023.01.31-17.28.26:362][196]LogAudioMixer: Display: 	Number of buffers to queue:			  2
[2023.01.31-17.28.26:362][196]LogAudioMixer: Display: 	Max Channels (voices):				  0
[2023.01.31-17.28.26:362][196]LogAudioMixer: Display: 	Number of Async Source Workers:		  0
[2023.01.31-17.28.26:362][196]LogAudio: Display: AudioDevice MaxSources: 32
[2023.01.31-17.28.26:363][196]LogAudio: Display: Audio Spatialization Plugin: None (built-in).
[2023.01.31-17.28.26:363][196]LogAudio: Display: Audio Reverb Plugin: None (built-in).
[2023.01.31-17.28.26:363][196]LogAudio: Display: Audio Occlusion Plugin: None (built-in).
[2023.01.31-17.28.26:365][196]LogAudioMixer: Display: Initializing audio mixer using platform API: 'XAudio2'
[2023.01.31-17.28.26:442][196]LogAudioMixer: Display: Using Audio Hardware Device Headset Earphone (CORSAIR VIRTUOSO Wireless Gaming Headset)
[2023.01.31-17.28.26:443][196]LogAudioMixer: Display: Initializing Sound Submixes...
[2023.01.31-17.28.26:443][196]LogAudioMixer: Display: Creating Master Submix 'MasterSubmixDefault'
[2023.01.31-17.28.26:443][196]LogAudioMixer: Display: Creating Master Submix 'MasterReverbSubmixDefault'
[2023.01.31-17.28.26:444][196]LogAudioMixer: FMixerPlatformXAudio2::StartAudioStream() called. InstanceID=5
[2023.01.31-17.28.26:444][196]LogAudioMixer: Display: Output buffers initialized: Frames=1024, Channels=2, Samples=2048, InstanceID=5
[2023.01.31-17.28.26:445][196]LogAudioMixer: Display: Starting AudioMixerPlatformInterface::RunInternal(), InstanceID=5
[2023.01.31-17.28.26:445][196]LogInit: FAudioDevice initialized.
[2023.01.31-17.28.26:445][196]LogAudioMixer: Display: FMixerPlatformXAudio2::SubmitBuffer() called for the first time. InstanceID=5
[2023.01.31-17.28.26:445][196]LogAudio: Display: Audio Device (ID: 5) registered with world 'TutorialMap'.
[2023.01.31-17.28.26:447][196]LogLoad: Game class is 'GM_Tutorial_C'
[2023.01.31-17.28.26:447][196]LogWorld: Bringing World /Game/InfiniteMatrix/Maps/UEDPIE_0_TutorialMap.TutorialMap up for play (max tick rate 0) at 2023.01.31-11.28.26
[2023.01.31-17.28.26:448][196]LogWorld: Bringing up level for play took: 0.000390
[2023.01.31-17.28.26:449][196]LogOnline: OSS: Created online subsystem instance for: :Context_4
[2023.01.31-17.28.26:452][196]PIE: Server logged in
[2023.01.31-17.28.26:452][196]PIE: Play in editor total start time 0.143 seconds.
[2023.01.31-17.28.56:884][847]LogViewport: Display: Viewport MouseLockMode Changed, LockOnCapture -> DoNotLock
[2023.01.31-17.28.56:884][847]LogViewport: Display: Viewport MouseCaptureMode Changed, CapturePermanently_IncludingInitialMouseDown -> NoCapture
[2023.01.31-17.29.00:967][337]LogViewport: Display: Viewport MouseLockMode Changed, DoNotLock -> LockOnCapture
[2023.01.31-17.29.00:967][337]LogViewport: Display: Viewport MouseCaptureMode Changed, NoCapture -> CapturePermanently
[2023.01.31-17.29.33:695][264]LogViewport: Display: Viewport MouseLockMode Changed, LockOnCapture -> DoNotLock
[2023.01.31-17.29.33:695][264]LogViewport: Display: Viewport MouseCaptureMode Changed, CapturePermanently -> NoCapture
[2023.01.31-17.29.34:803][393]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.01.31-17.29.34:803][393]LogWorld: BeginTearingDown for /Game/InfiniteMatrix/Maps/UEDPIE_0_TutorialMap
[2023.01.31-17.29.34:803][393]LogWorld: UWorld::CleanupWorld for TutorialMap, bSessionEnded=true, bCleanupResources=true
[2023.01.31-17.29.34:803][393]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.01.31-17.29.34:805][393]LogPlayLevel: Display: Shutting down PIE online subsystems
[2023.01.31-17.29.34:807][393]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.01.31-17.29.34:815][393]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.01.31-17.29.34:815][393]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=5
[2023.01.31-17.29.34:816][393]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=5
[2023.01.31-17.29.34:821][393]LogUObjectHash: Compacting FUObjectHashTables data took   0.42ms
[2023.01.31-17.29.34:873][399]LogPlayLevel: Display: Destroying online subsystem :Context_4
[2023.01.31-17.29.46:516][720]LogDebuggerCommands: Repeating last play command: Selected Viewport
[2023.01.31-17.29.46:521][720]LogPlayLevel: PlayLevel: No blueprints needed recompiling
[2023.01.31-17.29.46:521][720]PIE: New page: PIE session: TutorialMap (Jan 31, 2023, 5:29:46 AM)
[2023.01.31-17.29.46:542][720]LogPlayLevel: Creating play world package: /Game/InfiniteMatrix/Maps/UEDPIE_0_TutorialMap
[2023.01.31-17.29.46:545][720]LogPlayLevel: PIE: StaticDuplicateObject took: (0.002442s)
[2023.01.31-17.29.46:545][720]LogPlayLevel: PIE: Created PIE world by copying editor world from /Game/InfiniteMatrix/Maps/TutorialMap.TutorialMap to /Game/InfiniteMatrix/Maps/UEDPIE_0_TutorialMap.TutorialMap (0.002499s)
[2023.01.31-17.29.46:545][720]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.01.31-17.29.46:545][720]LogAIModule: Creating AISystem for world TutorialMap
[2023.01.31-17.29.46:545][720]LogPlayLevel: PIE: World Init took: (0.000594s)
[2023.01.31-17.29.46:551][720]LogUObjectHash: Compacting FUObjectHashTables data took   0.54ms
[2023.01.31-17.29.46:552][720]LogAudio: Display: Creating Audio Device:                 Id: 6, Scope: Unique, Realtime: True
[2023.01.31-17.29.46:552][720]LogAudioMixer: Display: Audio Mixer Platform Settings:
[2023.01.31-17.29.46:552][720]LogAudioMixer: Display: 	Sample Rate:						  48000
[2023.01.31-17.29.46:552][720]LogAudioMixer: Display: 	Callback Buffer Frame Size Requested: 1024
[2023.01.31-17.29.46:552][720]LogAudioMixer: Display: 	Callback Buffer Frame Size To Use:	  1024
[2023.01.31-17.29.46:552][720]LogAudioMixer: Display: 	Number of buffers to queue:			  2
[2023.01.31-17.29.46:552][720]LogAudioMixer: Display: 	Max Channels (voices):				  0
[2023.01.31-17.29.46:552][720]LogAudioMixer: Display: 	Number of Async Source Workers:		  0
[2023.01.31-17.29.46:552][720]LogAudio: Display: AudioDevice MaxSources: 32
[2023.01.31-17.29.46:553][720]LogAudio: Display: Audio Spatialization Plugin: None (built-in).
[2023.01.31-17.29.46:553][720]LogAudio: Display: Audio Reverb Plugin: None (built-in).
[2023.01.31-17.29.46:553][720]LogAudio: Display: Audio Occlusion Plugin: None (built-in).
[2023.01.31-17.29.46:554][720]LogAudioMixer: Display: Initializing audio mixer using platform API: 'XAudio2'
[2023.01.31-17.29.46:631][720]LogAudioMixer: Display: Using Audio Hardware Device Headset Earphone (CORSAIR VIRTUOSO Wireless Gaming Headset)
[2023.01.31-17.29.46:631][720]LogAudioMixer: Display: Initializing Sound Submixes...
[2023.01.31-17.29.46:631][720]LogAudioMixer: Display: Creating Master Submix 'MasterSubmixDefault'
[2023.01.31-17.29.46:631][720]LogAudioMixer: Display: Creating Master Submix 'MasterReverbSubmixDefault'
[2023.01.31-17.29.46:632][720]LogAudioMixer: FMixerPlatformXAudio2::StartAudioStream() called. InstanceID=6
[2023.01.31-17.29.46:632][720]LogAudioMixer: Display: Output buffers initialized: Frames=1024, Channels=2, Samples=2048, InstanceID=6
[2023.01.31-17.29.46:633][720]LogAudioMixer: Display: Starting AudioMixerPlatformInterface::RunInternal(), InstanceID=6
[2023.01.31-17.29.46:633][720]LogAudioMixer: Display: FMixerPlatformXAudio2::SubmitBuffer() called for the first time. InstanceID=6
[2023.01.31-17.29.46:633][720]LogInit: FAudioDevice initialized.
[2023.01.31-17.29.46:633][720]LogAudio: Display: Audio Device (ID: 6) registered with world 'TutorialMap'.
[2023.01.31-17.29.46:635][720]LogLoad: Game class is 'GM_Tutorial_C'
[2023.01.31-17.29.46:636][720]LogWorld: Bringing World /Game/InfiniteMatrix/Maps/UEDPIE_0_TutorialMap.TutorialMap up for play (max tick rate 0) at 2023.01.31-11.29.46
[2023.01.31-17.29.46:636][720]LogWorld: Bringing up level for play took: 0.000365
[2023.01.31-17.29.46:638][720]LogOnline: OSS: Created online subsystem instance for: :Context_5
[2023.01.31-17.29.46:640][720]PIE: Server logged in
[2023.01.31-17.29.46:640][720]PIE: Play in editor total start time 0.119 seconds.
[2023.01.31-17.29.48:555][949]LogViewport: Display: Viewport MouseLockMode Changed, LockOnCapture -> DoNotLock
[2023.01.31-17.29.48:555][949]LogViewport: Display: Viewport MouseCaptureMode Changed, CapturePermanently_IncludingInitialMouseDown -> NoCapture
[2023.01.31-17.29.51:863][338]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.01.31-17.29.51:863][338]LogWorld: BeginTearingDown for /Game/InfiniteMatrix/Maps/UEDPIE_0_TutorialMap
[2023.01.31-17.29.51:863][338]LogWorld: UWorld::CleanupWorld for TutorialMap, bSessionEnded=true, bCleanupResources=true
[2023.01.31-17.29.51:863][338]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.01.31-17.29.51:866][338]LogPlayLevel: Display: Shutting down PIE online subsystems
[2023.01.31-17.29.51:868][338]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.01.31-17.29.51:874][338]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.01.31-17.29.51:874][338]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=6
[2023.01.31-17.29.51:875][338]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=6
[2023.01.31-17.29.51:880][338]LogUObjectHash: Compacting FUObjectHashTables data took   0.41ms
[2023.01.31-17.29.51:938][345]LogPlayLevel: Display: Destroying online subsystem :Context_5
[2023.01.31-17.30.07:444][718]LogEditorViewport: Clicking Background
[2023.01.31-17.33.40:652][720]LogDebuggerCommands: Repeating last play command: Selected Viewport
[2023.01.31-17.33.40:657][720]LogPlayLevel: PlayLevel: No blueprints needed recompiling
[2023.01.31-17.33.40:657][720]PIE: New page: PIE session: TutorialMap (Jan 31, 2023, 5:33:40 AM)
[2023.01.31-17.33.40:657][720]LogPlayLevel: Creating play world package: /Game/InfiniteMatrix/Maps/UEDPIE_0_TutorialMap
[2023.01.31-17.33.40:659][720]LogPlayLevel: PIE: StaticDuplicateObject took: (0.001790s)
[2023.01.31-17.33.40:659][720]LogPlayLevel: PIE: Created PIE world by copying editor world from /Game/InfiniteMatrix/Maps/TutorialMap.TutorialMap to /Game/InfiniteMatrix/Maps/UEDPIE_0_TutorialMap.TutorialMap (0.001813s)
[2023.01.31-17.33.40:659][720]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.01.31-17.33.40:659][720]LogAIModule: Creating AISystem for world TutorialMap
[2023.01.31-17.33.40:659][720]LogPlayLevel: PIE: World Init took: (0.000667s)
[2023.01.31-17.33.40:666][720]LogUObjectHash: Compacting FUObjectHashTables data took   0.41ms
[2023.01.31-17.33.40:667][720]LogAudio: Display: Creating Audio Device:                 Id: 7, Scope: Unique, Realtime: True
[2023.01.31-17.33.40:667][720]LogAudioMixer: Display: Audio Mixer Platform Settings:
[2023.01.31-17.33.40:667][720]LogAudioMixer: Display: 	Sample Rate:						  48000
[2023.01.31-17.33.40:667][720]LogAudioMixer: Display: 	Callback Buffer Frame Size Requested: 1024
[2023.01.31-17.33.40:667][720]LogAudioMixer: Display: 	Callback Buffer Frame Size To Use:	  1024
[2023.01.31-17.33.40:667][720]LogAudioMixer: Display: 	Number of buffers to queue:			  2
[2023.01.31-17.33.40:667][720]LogAudioMixer: Display: 	Max Channels (voices):				  0
[2023.01.31-17.33.40:667][720]LogAudioMixer: Display: 	Number of Async Source Workers:		  0
[2023.01.31-17.33.40:667][720]LogAudio: Display: AudioDevice MaxSources: 32
[2023.01.31-17.33.40:667][720]LogAudio: Display: Audio Spatialization Plugin: None (built-in).
[2023.01.31-17.33.40:667][720]LogAudio: Display: Audio Reverb Plugin: None (built-in).
[2023.01.31-17.33.40:667][720]LogAudio: Display: Audio Occlusion Plugin: None (built-in).
[2023.01.31-17.33.40:669][720]LogAudioMixer: Display: Initializing audio mixer using platform API: 'XAudio2'
[2023.01.31-17.33.40:747][720]LogAudioMixer: Display: Using Audio Hardware Device Headset Earphone (CORSAIR VIRTUOSO Wireless Gaming Headset)
[2023.01.31-17.33.40:747][720]LogAudioMixer: Display: Initializing Sound Submixes...
[2023.01.31-17.33.40:747][720]LogAudioMixer: Display: Creating Master Submix 'MasterSubmixDefault'
[2023.01.31-17.33.40:747][720]LogAudioMixer: Display: Creating Master Submix 'MasterReverbSubmixDefault'
[2023.01.31-17.33.40:748][720]LogAudioMixer: FMixerPlatformXAudio2::StartAudioStream() called. InstanceID=7
[2023.01.31-17.33.40:748][720]LogAudioMixer: Display: Output buffers initialized: Frames=1024, Channels=2, Samples=2048, InstanceID=7
[2023.01.31-17.33.40:749][720]LogAudioMixer: Display: Starting AudioMixerPlatformInterface::RunInternal(), InstanceID=7
[2023.01.31-17.33.40:749][720]LogAudioMixer: Display: FMixerPlatformXAudio2::SubmitBuffer() called for the first time. InstanceID=7
[2023.01.31-17.33.40:749][720]LogInit: FAudioDevice initialized.
[2023.01.31-17.33.40:749][720]LogAudio: Display: Audio Device (ID: 7) registered with world 'TutorialMap'.
[2023.01.31-17.33.40:752][720]LogLoad: Game class is 'GM_Tutorial_C'
[2023.01.31-17.33.40:752][720]LogWorld: Bringing World /Game/InfiniteMatrix/Maps/UEDPIE_0_TutorialMap.TutorialMap up for play (max tick rate 0) at 2023.01.31-11.33.40
[2023.01.31-17.33.40:752][720]LogWorld: Bringing up level for play took: 0.000396
[2023.01.31-17.33.40:754][720]LogOnline: OSS: Created online subsystem instance for: :Context_6
[2023.01.31-17.33.40:756][720]PIE: Server logged in
[2023.01.31-17.33.40:757][720]PIE: Play in editor total start time 0.1 seconds.
[2023.01.31-17.33.42:686][951]LogViewport: Display: Viewport MouseLockMode Changed, LockOnCapture -> DoNotLock
[2023.01.31-17.33.42:686][951]LogViewport: Display: Viewport MouseCaptureMode Changed, CapturePermanently_IncludingInitialMouseDown -> NoCapture
[2023.01.31-17.33.43:486][ 47]LogViewport: Display: Viewport MouseLockMode Changed, DoNotLock -> LockOnCapture
[2023.01.31-17.33.43:486][ 47]LogViewport: Display: Viewport MouseCaptureMode Changed, NoCapture -> CapturePermanently
[2023.01.31-17.34.08:664][ 68]LogViewport: Display: Viewport MouseLockMode Changed, LockOnCapture -> DoNotLock
[2023.01.31-17.34.08:664][ 68]LogViewport: Display: Viewport MouseCaptureMode Changed, CapturePermanently -> NoCapture
[2023.01.31-17.34.09:846][210]LogViewport: Display: Viewport MouseLockMode Changed, DoNotLock -> LockOnCapture
[2023.01.31-17.34.09:846][210]LogViewport: Display: Viewport MouseCaptureMode Changed, NoCapture -> CapturePermanently
[2023.01.31-17.34.11:512][406]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.01.31-17.34.11:512][406]LogWorld: BeginTearingDown for /Game/InfiniteMatrix/Maps/UEDPIE_0_TutorialMap
[2023.01.31-17.34.11:513][406]LogWorld: UWorld::CleanupWorld for TutorialMap, bSessionEnded=true, bCleanupResources=true
[2023.01.31-17.34.11:513][406]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.01.31-17.34.11:515][406]LogPlayLevel: Display: Shutting down PIE online subsystems
[2023.01.31-17.34.11:517][406]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.01.31-17.34.11:524][406]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.01.31-17.34.11:524][406]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=7
[2023.01.31-17.34.11:525][406]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=7
[2023.01.31-17.34.11:530][406]LogUObjectHash: Compacting FUObjectHashTables data took   0.44ms
[2023.01.31-17.34.11:580][409]LogPlayLevel: Display: Destroying online subsystem :Context_6
[2023.01.31-17.34.44:526][618]LogEditorViewport: Clicking Background
[2023.01.31-17.34.48:027][996]LogSlate: Took 0.000169 seconds to synchronously load lazily loaded font '../../../Engine/Content/Slate/Fonts/Roboto-Light.ttf' (167K)
[2023.01.31-17.34.48:067][997]LogWindowsTextInputMethodSystem: Activated input method: Chinese (Simplified, China) - Microsoft Pinyin (TSF IME).
[2023.01.31-17.34.48:847][ 70]LogShaderCompilers: Display: ================================================
[2023.01.31-17.34.48:847][ 70]LogShaderCompilers: Display: === FShaderJobCache stats ===
[2023.01.31-17.34.48:847][ 70]LogShaderCompilers: Display: Total job queries 3141, among them cache hits 2 (0.06%)
[2023.01.31-17.34.48:847][ 70]LogShaderCompilers: Display: Tracking 3133 distinct input hashes that result in 2181 distinct outputs (69.61%)
[2023.01.31-17.34.48:847][ 70]LogShaderCompilers: Display: RAM used: 8.87 MB (0.01 GB) of 1638.40 MB (1.60 GB) budget. Usage: 0.54%
[2023.01.31-17.34.48:847][ 70]LogShaderCompilers: Display: === Shader Compilation stats ===
[2023.01.31-17.34.48:847][ 70]LogShaderCompilers: Display: Shaders Compiled: 3133
[2023.01.31-17.34.48:848][ 70]LogShaderCompilers: Display: Jobs assigned 3139, completed 3133 (99.81%)
[2023.01.31-17.34.48:848][ 70]LogShaderCompilers: Display: Average time worker was idle: 31.96 s
[2023.01.31-17.34.48:848][ 70]LogShaderCompilers: Display: Time job spent in pending queue: average 195.51 s, longest 447.49 s
